chr.x	start.x	end.x	chr.y	start.y	end.y	hAstro	U3028	loopWidth	mango.FDR	mango.P	loopID	total_counts
193292	chr15	96644139	96648038	chr15	96755984	96759245	0	0	111526	0.00992018488651455	0.0064912853350183	chr15:96644139-96648038_chr15:96755984-96759245	0
193293	chr15	96889052	96892171	chr15	97227700	97233578	0	0	340027	0.000115657398239295	6.16920911884478e-05	chr15:96889052-96892171_chr15:97227700-97233578	0
193294	chr15	96889052	96892171	chr15	97958783	97968693	0	0	1073126	1.36767436092882e-05	5.66404756230376e-06	chr15:96889052-96892171_chr15:97958783-97968693	0
193295	chr15	96889052	96892171	chr15	98645851	98660741	0	0	1762684	3.85528782404181e-12	7.58504370423907e-13	chr15:96889052-96892171_chr15:98645851-98660741	0
193296	chr15	97520339	97523484	chr15	97650536	97654569	0	0	130641	0.00279483966651847	0.00177707895785273	chr15:97520339-97523484_chr15:97650536-97654569	0
193297	chr15	97868983	97872478	chr15	98235067	98237036	0	0	365321	0.000100490978048	5.28525983942707e-05	chr15:97868983-97872478_chr15:98235067-98237036	0
193298	chr15	97902586	97905893	chr15	98283463	98296233	0	0	385608	8.83652040415934e-05	4.58676750363374e-05	chr15:97902586-97905893_chr15:98283463-98296233	0
193299	chr15	97958783	97968693	chr15	98059264	98066597	0	0	99192	6.19575248695204e-05	3.09493814454331e-05	chr15:97958783-97968693_chr15:98059264-98066597	0
193300	chr15	97958783	97968693	chr15	98087283	98093613	0	0	126710	0.00346393202460037	0.0022143240560667	chr15:97958783-97968693_chr15:98087283-98093613	0
193301	chr15	97958783	97968693	chr15	98109382	98111530	0	0	146718	0.00148997921606702	0.000929039485703331	chr15:97958783-97968693_chr15:98109382-98111530	0
193302	chr15	97958783	97968693	chr15	98361917	98365283	0	0	399862	8.26134728725615e-05	4.25819050728915e-05	chr15:97958783-97968693_chr15:98361917-98365283	0
193303	chr15	97958783	97968693	chr15	98425878	98446151	0	1	472276	0	0	chr15:97958783-97968693_chr15:98425878-98446151	1
193304	chr15	97958783	97968693	chr15	98545235	98555103	0	1	586431	3.83643426638182e-13	7.0832228971085e-14	chr15:97958783-97968693_chr15:98545235-98555103	1
193305	chr15	97958783	97968693	chr15	98645851	98660741	0	2	689558	0	0	chr15:97958783-97968693_chr15:98645851-98660741	2
193306	chr15	97958783	97968693	chr15	98666845	98672842	0	0	706105	2.90918669745589e-05	1.3272289270061e-05	chr15:97958783-97968693_chr15:98666845-98672842	0
193307	chr15	97958783	97968693	chr15	98725937	98729334	0	0	763897	2.50168911158008e-05	1.12059486422345e-05	chr15:97958783-97968693_chr15:98725937-98729334	0
193308	chr15	97958783	97968693	chr15	98798368	98803301	0	1	837096	2.09481454366206e-05	9.1735241956048e-06	chr15:97958783-97968693_chr15:98798368-98803301	1
193309	chr15	97958783	97968693	chr15	98821049	98833188	0	1	863380	4.14203530300924e-08	1.19690886091206e-08	chr15:97958783-97968693_chr15:98821049-98833188	1
193310	chr15	97958783	97968693	chr15	98849420	98860159	0	1	891051	0	0	chr15:97958783-97968693_chr15:98849420-98860159	1
193311	chr15	97958783	97968693	chr15	98863820	98868657	0	2	902500	5.86611126614786e-11	1.27751142997568e-11	chr15:97958783-97968693_chr15:98863820-98868657	2
193312	chr15	97958783	97968693	chr15	98872490	98876336	0	1	910675	1.8310886321581e-05	7.8794369876567e-06	chr15:97958783-97968693_chr15:98872490-98876336	1
193313	chr15	97958783	97968693	chr15	98895548	98901375	0	0	934723	1.73293670667393e-05	7.40349681027652e-06	chr15:97958783-97968693_chr15:98895548-98901375	0
193314	chr15	97958783	97968693	chr15	99056236	99068651	0	1	1098705	1.42276082963283e-05	5.9219075309036e-06	chr15:97958783-97968693_chr15:99056236-99068651	1
193315	chr15	97958783	97968693	chr15	99095225	99111040	0	0	1139394	2.11781948300133e-11	4.4335646265381e-12	chr15:97958783-97968693_chr15:99095225-99111040	0
193316	chr15	97958783	97968693	chr15	99121910	99127450	0	0	1160942	1.88832094009606e-08	5.20074006082893e-09	chr15:97958783-97968693_chr15:99121910-99127450	0
193317	chr15	97958783	97968693	chr15	99245503	99254856	0	1	1286441	0	0	chr15:97958783-97968693_chr15:99245503-99254856	1
193318	chr15	97958783	97968693	chr15	99563979	99570581	0	0	1603542	6.75057136718413e-06	2.55752103450746e-06	chr15:97958783-97968693_chr15:99563979-99570581	0
193319	chr15	97958783	97968693	chr15	99730655	99735507	0	1	1769343	0	0	chr15:97958783-97968693_chr15:99730655-99735507	1
193320	chr15	97958783	97968693	chr15	99803473	99809443	0	0	1842720	5.25454248007401e-06	1.93266061709885e-06	chr15:97958783-97968693_chr15:99803473-99809443	0
193321	chr15	98040832	98046212	chr15	98302298	98306277	0	0	260765	0.000218514506032513	0.000123065161927394	chr15:98040832-98046212_chr15:98302298-98306277	0
193322	chr15	98079681	98084221	chr15	99012359	99016652	0	0	932554	1.73688806921822e-05	7.42253899232992e-06	chr15:98079681-98084221_chr15:99012359-99016652	0
193323	chr15	98097356	98107190	chr15	98283463	98296233	0	0	187575	0.000563336435034107	0.000337065545796378	chr15:98097356-98107190_chr15:98283463-98296233	0
193324	chr15	98179552	98181495	chr15	98645851	98660741	0	0	472772	6.20437523091083e-05	3.09968238612068e-05	chr15:98179552-98181495_chr15:98645851-98660741	0
193325	chr15	98189034	98192303	chr15	98302298	98306277	0	0	113619	0.00820506518576101	0.00534946288092952	chr15:98189034-98192303_chr15:98302298-98306277	0
193326	chr15	98283463	98296233	chr15	98398211	98409077	0	0	113796	1.32768405497751e-05	5.47736295319901e-06	chr15:98283463-98296233_chr15:98398211-98409077	0
193327	chr15	98283463	98296233	chr15	98425878	98446151	0	0	146166	6.26443406465353e-11	1.36772815295672e-11	chr15:98283463-98296233_chr15:98425878-98446151	0
193328	chr15	98283463	98296233	chr15	98499420	98513466	0	0	216595	0.000371021130406761	0.000216742989303964	chr15:98283463-98296233_chr15:98499420-98513466	0
193329	chr15	98283463	98296233	chr15	98599268	98607035	0	0	313303	0.000138987571536624	7.54145512520399e-05	chr15:98283463-98296233_chr15:98599268-98607035	0
193330	chr15	98283463	98296233	chr15	98645851	98660741	0	0	363448	0.000102658573594282	5.41176514624597e-05	chr15:98283463-98296233_chr15:98645851-98660741	0
193331	chr15	98302298	98306277	chr15	98425878	98446151	0	0	131727	0.00286850401938643	0.00182521085152132	chr15:98302298-98306277_chr15:98425878-98446151	0
193332	chr15	98307254	98310346	chr15	98420162	98425167	0	0	113864	0.00834895356947403	0.00544484189402983	chr15:98307254-98310346_chr15:98420162-98425167	0
193333	chr15	98311054	98312957	chr15	98420162	98425167	0	0	110659	0.000538747237193785	0.0003216104859598	chr15:98311054-98312957_chr15:98420162-98425167	0
193334	chr15	98311054	98312957	chr15	98425878	98446151	0	0	124009	4.21641706656495e-06	1.52334238023855e-06	chr15:98311054-98312957_chr15:98425878-98446151	0
193335	chr15	98318933	98321508	chr15	98425878	98446151	0	0	115794	0.00806445465790051	0.00525623650095119	chr15:98318933-98321508_chr15:98425878-98446151	0
193336	chr15	98327145	98329643	chr15	98425878	98446151	0	0	107620	0.000971945957413744	0.000596415263789618	chr15:98327145-98329643_chr15:98425878-98446151	0
193337	chr15	98398211	98409077	chr15	100221330	100246394	0	0	1830218	5.38897585559535e-06	1.9879798682787e-06	chr15:98398211-98409077_chr15:100221330-100246394	0
193338	chr15	98409718	98419148	chr15	98821049	98833188	0	0	412685	7.82362260872758e-05	4.00889717686592e-05	chr15:98409718-98419148_chr15:98821049-98833188	0
193339	chr15	98420162	98425167	chr15	98425878	98446151	3	10	13350	1.06673065508688e-14	1.77635683940025e-15	chr15:98420162-98425167_chr15:98425878-98446151	13
193340	chr15	98420162	98425167	chr15	98545235	98555103	0	0	127504	0.00326613435906588	0.00208480690744506	chr15:98420162-98425167_chr15:98545235-98555103	0
193341	chr15	98420162	98425167	chr15	98645851	98660741	0	1	230631	1.91485163272836e-08	5.27790056104038e-09	chr15:98420162-98425167_chr15:98645851-98660741	1
193342	chr15	98420162	98425167	chr15	99056236	99068651	0	1	639779	3.68036949045875e-05	1.72983500432711e-05	chr15:98420162-98425167_chr15:99056236-99068651	1
193343	chr15	98420162	98425167	chr15	99070465	99077404	0	1	651270	3.30318602296438e-05	1.53150676420744e-05	chr15:98420162-98425167_chr15:99070465-99077404	1
193344	chr15	98420162	98425167	chr15	99730655	99735507	0	0	1310416	9.68573797994176e-06	3.83498105960278e-06	chr15:98420162-98425167_chr15:99730655-99735507	0
193345	chr15	98425878	98446151	chr15	98545235	98555103	0	0	114154	3.40224298311355e-07	1.10833075050998e-07	chr15:98425878-98446151_chr15:98545235-98555103	0
193346	chr15	98425878	98446151	chr15	98633715	98639036	0	0	200361	0.00051981128567527	0.000309725619711543	chr15:98425878-98446151_chr15:98633715-98639036	0
193347	chr15	98425878	98446151	chr15	98645851	98660741	3	2	217281	0	0	chr15:98425878-98446151_chr15:98645851-98660741	5
193348	chr15	98425878	98446151	chr15	98666845	98672842	0	0	233829	0.000322363208471279	0.000186645550613651	chr15:98425878-98446151_chr15:98666845-98672842	0
193349	chr15	98425878	98446151	chr15	98752673	98756857	0	0	318750	0.000159693769574422	8.76750548519656e-05	chr15:98425878-98446151_chr15:98752673-98756857	0
193350	chr15	98425878	98446151	chr15	98798368	98803301	0	0	364820	5.93139215391403e-07	1.9860423572382e-07	chr15:98425878-98446151_chr15:98798368-98803301	0
193351	chr15	98425878	98446151	chr15	98821049	98833188	0	1	391104	4.71845167215016e-07	1.56261534600688e-07	chr15:98425878-98446151_chr15:98821049-98833188	1
193352	chr15	98425878	98446151	chr15	98849420	98860159	0	0	418775	0	0	chr15:98425878-98446151_chr15:98849420-98860159	0
193353	chr15	98425878	98446151	chr15	98863820	98868657	0	0	430224	3.11836495158894e-12	6.09068351309361e-13	chr15:98425878-98446151_chr15:98863820-98868657	0
193354	chr15	98425878	98446151	chr15	98872490	98876336	0	0	438398	7.47008497444548e-05	3.80780203028674e-05	chr15:98425878-98446151_chr15:98872490-98876336	0
193355	chr15	98425878	98446151	chr15	98895548	98901375	0	0	462447	6.59318992663191e-05	3.31648427255304e-05	chr15:98425878-98446151_chr15:98895548-98901375	0
193356	chr15	98425878	98446151	chr15	98945415	98970772	0	0	522079	2.04879845942737e-07	6.49644714689757e-08	chr15:98425878-98446151_chr15:98945415-98970772	0
193357	chr15	98425878	98446151	chr15	99012359	99016652	0	0	578491	1.42140386090218e-07	4.41583867250017e-08	chr15:98425878-98446151_chr15:99012359-99016652	0
193358	chr15	98425878	98446151	chr15	99048828	99054546	0	0	615672	4.13155991617934e-05	1.96951559165992e-05	chr15:98425878-98446151_chr15:99048828-99054546	0
193359	chr15	98425878	98446151	chr15	99056236	99068651	0	2	626429	0	0	chr15:98425878-98446151_chr15:99056236-99068651	2
193360	chr15	98425878	98446151	chr15	99070465	99077404	0	1	637920	1.10361131741289e-07	3.3796202059122e-08	chr15:98425878-98446151_chr15:99070465-99077404	1
193361	chr15	98425878	98446151	chr15	99095225	99111040	0	2	667118	1.00516814454774e-07	3.0622740010422e-08	chr15:98425878-98446151_chr15:99095225-99111040	2
193362	chr15	98425878	98446151	chr15	99121910	99127450	0	0	688665	3.25794956958058e-05	1.5081275290374e-05	chr15:98425878-98446151_chr15:99121910-99127450	0
193363	chr15	98425878	98446151	chr15	99245503	99254856	1	1	814165	0	0	chr15:98425878-98446151_chr15:99245503-99254856	2
193364	chr15	98425878	98446151	chr15	99908106	99921384	0	0	1478730	8.19353068108508e-06	3.1784482248387e-06	chr15:98425878-98446151_chr15:99908106-99921384	0
193365	chr15	98467502	98473577	chr15	98849420	98860159	1	0	384250	8.86548665863637e-05	4.60324940059209e-05	chr15:98467502-98473577_chr15:98849420-98860159	1
193366	chr15	98474757	98480197	chr15	98645851	98660741	0	2	175819	8.05404427906075e-10	1.93511096036048e-10	chr15:98474757-98480197_chr15:98645851-98660741	2
193367	chr15	98492060	98494943	chr15	99056236	99068651	0	0	568942	4.33271813049631e-05	2.0770642030099e-05	chr15:98492060-98494943_chr15:99056236-99068651	0
193368	chr15	98499420	98513466	chr15	98633715	98639036	0	0	129932	0.00313003532552711	0.00199580257952847	chr15:98499420-98513466_chr15:98633715-98639036	0
193369	chr15	98499420	98513466	chr15	98645851	98660741	1	0	146853	0	0	chr15:98499420-98513466_chr15:98645851-98660741	1
193370	chr15	98499420	98513466	chr15	98849420	98860159	0	0	348346	2.32504186723208e-09	5.77840886251124e-10	chr15:98499420-98513466_chr15:98849420-98860159	0
193371	chr15	98499420	98513466	chr15	98863820	98868657	0	0	359795	0.000115238253242526	6.14503920681742e-05	chr15:98499420-98513466_chr15:98863820-98868657	0
193372	chr15	98499420	98513466	chr15	98945415	98970772	0	0	451650	6.74160379484569e-05	3.39917876810425e-05	chr15:98499420-98513466_chr15:98945415-98970772	0
193373	chr15	98499420	98513466	chr15	99012359	99016652	0	0	508062	8.30989055228708e-13	1.5665246877461e-13	chr15:98499420-98513466_chr15:99012359-99016652	0
193374	chr15	98499420	98513466	chr15	99056236	99068651	1	0	556000	0	0	chr15:98499420-98513466_chr15:99056236-99068651	1
193375	chr15	98514978	98518231	chr15	98645851	98660741	0	0	136691	0.00216393494326176	0.00136553403390727	chr15:98514978-98518231_chr15:98645851-98660741	0
193376	chr15	98514978	98518231	chr15	99056236	99068651	0	0	545839	4.77067571656447e-05	2.31227194196215e-05	chr15:98514978-98518231_chr15:99056236-99068651	0
193377	chr15	98514978	98518231	chr15	99087521	99092908	0	0	573610	4.16174131607428e-05	1.98559328800085e-05	chr15:98514978-98518231_chr15:99087521-99092908	0
193378	chr15	98514978	98518231	chr15	99095225	99111040	0	0	586528	3.97087770216058e-05	1.88329807360166e-05	chr15:98514978-98518231_chr15:99095225-99111040	0
193379	chr15	98545235	98555103	chr15	98645851	98660741	2	6	103127	0	0	chr15:98545235-98555103_chr15:98645851-98660741	8
193380	chr15	98545235	98555103	chr15	98666845	98672842	0	0	119674	3.43658132021145e-15	5.55111512312578e-16	chr15:98545235-98555103_chr15:98666845-98672842	0
193381	chr15	98545235	98555103	chr15	98725937	98729334	0	0	177466	0.000675862636303121	0.000408054625131049	chr15:98545235-98555103_chr15:98725937-98729334	0
193382	chr15	98545235	98555103	chr15	98752673	98756857	0	2	204596	2.28981070441651e-10	5.25822718699942e-11	chr15:98545235-98555103_chr15:98752673-98756857	2
193383	chr15	98545235	98555103	chr15	98798368	98803301	0	0	250665	1.12302036977538e-08	2.99962465977188e-09	chr15:98545235-98555103_chr15:98798368-98803301	0
193384	chr15	98545235	98555103	chr15	98849420	98860159	0	1	304620	0	0	chr15:98545235-98555103_chr15:98849420-98860159	1
193385	chr15	98545235	98555103	chr15	98863820	98868657	0	1	316069	0	0	chr15:98545235-98555103_chr15:98863820-98868657	1
193386	chr15	98545235	98555103	chr15	98889013	98892510	0	0	340592	0.000117233345361967	6.26039880027296e-05	chr15:98545235-98555103_chr15:98889013-98892510	0
193387	chr15	98545235	98555103	chr15	98945415	98970772	0	0	407924	2.55172344729312e-12	4.94937424377895e-13	chr15:98545235-98555103_chr15:98945415-98970772	0
193388	chr15	98545235	98555103	chr15	99012359	99016652	0	0	464336	1.24209309299255e-12	2.36699548850083e-13	chr15:98545235-98555103_chr15:99012359-99016652	0
193389	chr15	98545235	98555103	chr15	99056236	99068651	1	2	512274	0	0	chr15:98545235-98555103_chr15:99056236-99068651	3
193390	chr15	98545235	98555103	chr15	99087521	99092908	0	0	540045	4.6056251078506e-05	2.22310584149232e-05	chr15:98545235-98555103_chr15:99087521-99092908	0
193391	chr15	98545235	98555103	chr15	99095225	99111040	0	0	552963	1.46633504306187e-07	4.56385895741818e-08	chr15:98545235-98555103_chr15:99095225-99111040	0
193392	chr15	98545235	98555103	chr15	99121910	99127450	0	0	574511	4.08336885392032e-05	1.94343702131228e-05	chr15:98545235-98555103_chr15:99121910-99127450	0
193393	chr15	98545235	98555103	chr15	99245503	99254856	0	1	700010	0	0	chr15:98545235-98555103_chr15:99245503-99254856	1
193394	chr15	98545235	98555103	chr15	99730655	99735507	0	0	1182912	1.13881821582293e-05	4.60443798522281e-06	chr15:98545235-98555103_chr15:99730655-99735507	0
193395	chr15	98599268	98607035	chr15	98849420	98860159	0	0	251638	2.04030932324221e-06	7.18929192622397e-07	chr15:98599268-98607035_chr15:98849420-98860159	0
193396	chr15	98599268	98607035	chr15	98863820	98868657	0	0	263087	0.000223273761439417	0.000125935270132826	chr15:98599268-98607035_chr15:98863820-98868657	0
193397	chr15	98599268	98607035	chr15	99056236	99068651	0	0	459292	2.7862227098405e-07	8.98391175896407e-08	chr15:98599268-98607035_chr15:99056236-99068651	0
193398	chr15	98599268	98607035	chr15	99095225	99111040	0	0	499981	5.32850850635548e-05	2.61634433562641e-05	chr15:98599268-98607035_chr15:99095225-99111040	0
193399	chr15	98611515	98617966	chr15	99056236	99068651	0	0	447703	6.87979984558496e-05	3.47633635834343e-05	chr15:98611515-98617966_chr15:99056236-99068651	0
193400	chr15	98645851	98660741	chr15	98666845	98672842	0	0	16547	0	0	chr15:98645851-98660741_chr15:98666845-98672842	0
193401	chr15	98645851	98660741	chr15	98681754	98687301	0	0	31231	7.21237930965123e-07	2.43741408056941e-07	chr15:98645851-98660741_chr15:98681754-98687301	0
193402	chr15	98645851	98660741	chr15	98696213	98701361	0	0	45491	1.27405724330051e-09	3.1088887020303e-10	chr15:98645851-98660741_chr15:98696213-98701361	0
193403	chr15	98645851	98660741	chr15	98706113	98720873	0	0	60197	8.65922089048771e-13	1.63424829224823e-13	chr15:98645851-98660741_chr15:98706113-98720873	0
193404	chr15	98645851	98660741	chr15	98725937	98729334	3	9	74339	0	0	chr15:98645851-98660741_chr15:98725937-98729334	12
193405	chr15	98645851	98660741	chr15	98752673	98756857	0	8	101469	0	0	chr15:98645851-98660741_chr15:98752673-98756857	8
193406	chr15	98645851	98660741	chr15	98759059	98763761	0	0	108114	0	0	chr15:98645851-98660741_chr15:98759059-98763761	0
193407	chr15	98645851	98660741	chr15	98767615	98769580	0	0	115301	0.000288086634930055	0.000165522162075549	chr15:98645851-98660741_chr15:98767615-98769580	0
193408	chr15	98645851	98660741	chr15	98774289	98779666	0	0	123681	3.23559774397217e-06	1.15918515508628e-06	chr15:98645851-98660741_chr15:98774289-98779666	0
193409	chr15	98645851	98660741	chr15	98786547	98790508	0	0	135231	1.48614635463953e-12	2.84439138908965e-13	chr15:98645851-98660741_chr15:98786547-98790508	0
193410	chr15	98645851	98660741	chr15	98798368	98803301	5	5	147538	0	0	chr15:98645851-98660741_chr15:98798368-98803301	10
193411	chr15	98645851	98660741	chr15	98808878	98816818	0	0	159552	2.1303616371976e-09	5.28056820492395e-10	chr15:98645851-98660741_chr15:98808878-98816818	0
193412	chr15	98645851	98660741	chr15	98821049	98833188	2	6	173822	0	0	chr15:98645851-98660741_chr15:98821049-98833188	8
193413	chr15	98645851	98660741	chr15	98838246	98844428	0	0	188041	9.36531603654251e-15	1.55431223447522e-15	chr15:98645851-98660741_chr15:98838246-98844428	0
193414	chr15	98645851	98660741	chr15	98849420	98860159	15	39	201493	0	0	chr15:98645851-98660741_chr15:98849420-98860159	54
193415	chr15	98645851	98660741	chr15	98863820	98868657	5	22	212942	0	0	chr15:98645851-98660741_chr15:98863820-98868657	27
193416	chr15	98645851	98660741	chr15	98872490	98876336	0	5	221117	0	0	chr15:98645851-98660741_chr15:98872490-98876336	5
193417	chr15	98645851	98660741	chr15	98883280	98886236	0	0	231462	1.76559308496026e-08	4.84515350063219e-09	chr15:98645851-98660741_chr15:98883280-98886236	0
193418	chr15	98645851	98660741	chr15	98889013	98892510	0	0	237465	0	0	chr15:98645851-98660741_chr15:98889013-98892510	0
193419	chr15	98645851	98660741	chr15	98895548	98901375	3	8	245165	0	0	chr15:98645851-98660741_chr15:98895548-98901375	11
193420	chr15	98645851	98660741	chr15	98902521	98912806	0	0	254367	0	0	chr15:98645851-98660741_chr15:98902521-98912806	0
193421	chr15	98645851	98660741	chr15	98945415	98970772	0	0	304797	1.04398278126493e-06	3.58449528503613e-07	chr15:98645851-98660741_chr15:98945415-98970772	0
193422	chr15	98645851	98660741	chr15	98984500	98990452	1	0	334180	7.20565682737767e-07	2.43504073127454e-07	chr15:98645851-98660741_chr15:98984500-98990452	1
193423	chr15	98645851	98660741	chr15	99012359	99016652	0	2	361209	0	0	chr15:98645851-98660741_chr15:99012359-99016652	2
193424	chr15	98645851	98660741	chr15	99023350	99027013	1	0	371885	9.61516267582905e-05	5.03389216024441e-05	chr15:98645851-98660741_chr15:99023350-99027013	1
193425	chr15	98645851	98660741	chr15	99048828	99054546	0	0	398391	1.41636451524472e-09	3.46777717652458e-10	chr15:98645851-98660741_chr15:99048828-99054546	0
193426	chr15	98645851	98660741	chr15	99056236	99068651	1	9	409147	0	0	chr15:98645851-98660741_chr15:99056236-99068651	10
193427	chr15	98645851	98660741	chr15	99070465	99077404	4	5	420638	0	0	chr15:98645851-98660741_chr15:99070465-99077404	9
193428	chr15	98645851	98660741	chr15	99082095	99084202	0	3	429852	3.46387780330963e-07	1.12946632713218e-07	chr15:98645851-98660741_chr15:99082095-99084202	3
193429	chr15	98645851	98660741	chr15	99087521	99092908	0	0	436918	7.1558460717419e-05	3.63208283054028e-05	chr15:98645851-98660741_chr15:99087521-99092908	0
193430	chr15	98645851	98660741	chr15	99095225	99111040	2	2	449836	0	0	chr15:98645851-98660741_chr15:99095225-99111040	4
193431	chr15	98645851	98660741	chr15	99121910	99127450	0	1	471384	0	0	chr15:98645851-98660741_chr15:99121910-99127450	1
193432	chr15	98645851	98660741	chr15	99245503	99254856	1	2	596883	0	0	chr15:98645851-98660741_chr15:99245503-99254856	3
193433	chr15	98645851	98660741	chr15	99498862	99506524	0	1	849397	2.08348836766061e-05	9.11697962924229e-06	chr15:98645851-98660741_chr15:99498862-99506524	1
193434	chr15	98645851	98660741	chr15	99563979	99570581	0	0	913984	0	0	chr15:98645851-98660741_chr15:99563979-99570581	0
193435	chr15	98645851	98660741	chr15	99706408	99714533	0	0	1057174	2.35294288438084e-08	6.57064147535635e-09	chr15:98645851-98660741_chr15:99706408-99714533	0
193436	chr15	98645851	98660741	chr15	99730655	99735507	1	1	1079785	2.09355815200544e-14	3.5527136788005e-15	chr15:98645851-98660741_chr15:99730655-99735507	2
193437	chr15	98645851	98660741	chr15	100599116	100606695	1	0	1949609	1.39863869458367e-15	2.22044604925031e-16	chr15:98645851-98660741_chr15:100599116-100606695	1
193438	chr15	98666845	98672842	chr15	98798368	98803301	0	0	130991	7.00394106095697e-05	3.5463811173253e-05	chr15:98666845-98672842_chr15:98798368-98803301	0
193439	chr15	98666845	98672842	chr15	98821049	98833188	0	0	157275	0.00109656146268022	0.000676170426543887	chr15:98666845-98672842_chr15:98821049-98833188	0
193440	chr15	98666845	98672842	chr15	98849420	98860159	0	0	184946	0	0	chr15:98666845-98672842_chr15:98849420-98860159	0
193441	chr15	98666845	98672842	chr15	98863820	98868657	0	0	196395	0.000536368435570313	0.000320111109149535	chr15:98666845-98672842_chr15:98863820-98868657	0
193442	chr15	98666845	98672842	chr15	98895548	98901375	0	0	228618	0.000308644942640284	0.000178155016929749	chr15:98666845-98672842_chr15:98895548-98901375	0
193443	chr15	98666845	98672842	chr15	99056236	99068651	0	0	392600	4.93368826244746e-07	1.63768290151189e-07	chr15:98666845-98672842_chr15:99056236-99068651	0
193444	chr15	98681754	98687301	chr15	98849420	98860159	0	0	170262	1.23496234229751e-07	3.80612628081423e-08	chr15:98681754-98687301_chr15:98849420-98860159	0
193445	chr15	98681754	98687301	chr15	99245503	99254856	0	0	565652	1.34542344299046e-07	4.16677927717046e-08	chr15:98681754-98687301_chr15:99245503-99254856	0
193446	chr15	98696213	98701361	chr15	98798368	98803301	0	0	102047	0.00280325327241201	0.00178258004943554	chr15:98696213-98701361_chr15:98798368-98803301	0
193447	chr15	98696213	98701361	chr15	98849420	98860159	0	0	156002	1.8128327431895e-11	3.77342601609598e-12	chr15:98696213-98701361_chr15:98849420-98860159	0
193448	chr15	98696213	98701361	chr15	98863820	98868657	0	0	167451	1.63596732759957e-07	5.12201372426802e-08	chr15:98696213-98701361_chr15:98863820-98868657	0
193449	chr15	98706113	98720873	chr15	98725937	98729334	0	0	14142	1.03298013604196e-06	3.54504465449601e-07	chr15:98706113-98720873_chr15:98725937-98729334	0
193450	chr15	98706113	98720873	chr15	98821049	98833188	0	0	113625	0.00814664778073894	0.00531078356594505	chr15:98706113-98720873_chr15:98821049-98833188	0
193451	chr15	98706113	98720873	chr15	98849420	98860159	0	0	141296	0	0	chr15:98706113-98720873_chr15:98849420-98860159	0
193452	chr15	98706113	98720873	chr15	98863820	98868657	0	0	152745	3.61752564934182e-09	9.1034735305584e-10	chr15:98706113-98720873_chr15:98863820-98868657	0
193453	chr15	98706113	98720873	chr15	99056236	99068651	0	0	348950	6.70724680777863e-07	2.25867484937581e-07	chr15:98706113-98720873_chr15:99056236-99068651	0
193454	chr15	98706113	98720873	chr15	99095225	99111040	0	0	389639	8.69526401717276e-05	4.50546420658338e-05	chr15:98706113-98720873_chr15:99095225-99111040	0
193455	chr15	98725937	98729334	chr15	98752673	98756857	1	7	27129	6.15275487769103e-07	2.0635279951442e-07	chr15:98725937-98729334_chr15:98752673-98756857	8
193456	chr15	98725937	98729334	chr15	98821049	98833188	0	1	99483	0.000570782087985155	0.000341741655369265	chr15:98725937-98729334_chr15:98821049-98833188	1
193457	chr15	98725937	98729334	chr15	98849420	98860159	0	3	127154	0	0	chr15:98725937-98729334_chr15:98849420-98860159	3
193458	chr15	98725937	98729334	chr15	98863820	98868657	0	2	138603	5.02317533674286e-05	2.44938411393392e-05	chr15:98725937-98729334_chr15:98863820-98868657	2
193459	chr15	98725937	98729334	chr15	98872490	98876336	0	1	146777	4.55682490104919e-07	1.50628646111706e-07	chr15:98725937-98729334_chr15:98872490-98876336	1
193460	chr15	98725937	98729334	chr15	98895548	98901375	0	1	170826	0.000782873693881034	0.000475950889744281	chr15:98725937-98729334_chr15:98895548-98901375	1
193461	chr15	98725937	98729334	chr15	99056236	99068651	0	1	334808	8.19388100168009e-07	2.78542325649056e-07	chr15:98725937-98729334_chr15:99056236-99068651	1
193462	chr15	98725937	98729334	chr15	99095225	99111040	0	1	375497	9.59122423819598e-05	5.01962575842896e-05	chr15:98725937-98729334_chr15:99095225-99111040	1
193463	chr15	98725937	98729334	chr15	99245503	99254856	0	0	522544	0	0	chr15:98725937-98729334_chr15:99245503-99254856	0
193464	chr15	98752673	98756857	chr15	98821049	98833188	0	8	72353	0.00018540384669456	0.000103073953459099	chr15:98752673-98756857_chr15:98821049-98833188	8
193465	chr15	98752673	98756857	chr15	98849420	98860159	0	5	100024	0	0	chr15:98752673-98756857_chr15:98849420-98860159	5
193466	chr15	98752673	98756857	chr15	98863820	98868657	0	2	111473	0	0	chr15:98752673-98756857_chr15:98863820-98868657	2
193467	chr15	98752673	98756857	chr15	98872490	98876336	0	0	119648	0.000190029250151446	0.000105856423480377	chr15:98752673-98756857_chr15:98872490-98876336	0
193468	chr15	98752673	98756857	chr15	98889013	98892510	0	0	135996	0.0025363112996087	0.00160814652127172	chr15:98752673-98756857_chr15:98889013-98892510	0
193469	chr15	98752673	98756857	chr15	99012359	99016652	0	0	259740	1.9896013657727e-06	7.00454394486627e-07	chr15:98752673-98756857_chr15:99012359-99016652	0
193470	chr15	98752673	98756857	chr15	99056236	99068651	0	1	307678	1.97332092984723e-11	4.12003764438396e-12	chr15:98752673-98756857_chr15:99056236-99068651	1
193471	chr15	98752673	98756857	chr15	99070465	99077404	0	1	319169	0.000143144596545109	7.78637111338298e-05	chr15:98752673-98756857_chr15:99070465-99077404	1
