chr.x	start.x	end.x	chr.y	start.y	end.y	loopID	mango.P
192084	chr15	85378393	85384627	chr15	85526284	85529410	chr15:85378393-85384627_chr15:85526284-85529410	0.000930933039762105
192089	chr15	85378393	85384627	chr15	85746710	85753539	chr15:85378393-85384627_chr15:85746710-85753539	0
192090	chr15	85378393	85384627	chr15	85754600	85789942	chr15:85378393-85384627_chr15:85754600-85789942	7.22089055216202e-13
192091	chr15	85378393	85384627	chr15	85790769	85800492	chr15:85378393-85384627_chr15:85790769-85800492	0
192092	chr15	85378393	85384627	chr15	85839421	85841736	chr15:85378393-85384627_chr15:85839421-85841736	8.19229233339769e-08
192093	chr15	85400329	85409651	chr15	85410759	85416001	chr15:85400329-85409651_chr15:85410759-85416001	1.81299419921288e-13
192095	chr15	85400329	85409651	chr15	85616859	85625251	chr15:85400329-85409651_chr15:85616859-85625251	3.07069925042924e-11
192096	chr15	85400329	85409651	chr15	85746710	85753539	chr15:85400329-85409651_chr15:85746710-85753539	2.17901077403937e-07
192097	chr15	85400329	85409651	chr15	85754600	85789942	chr15:85400329-85409651_chr15:85754600-85789942	5.40195728895299e-05
192099	chr15	85410759	85416001	chr15	85616859	85625251	chr15:85410759-85416001_chr15:85616859-85625251	0
192107	chr15	85477874	85484954	chr15	85746710	85753539	chr15:85477874-85484954_chr15:85746710-85753539	0.000111396322154622
192109	chr15	85574280	85586294	chr15	85616859	85625251	chr15:85574280-85586294_chr15:85616859-85625251	0.00160777258968647
192111	chr15	85574280	85586294	chr15	85746710	85753539	chr15:85574280-85586294_chr15:85746710-85753539	1.30639943307642e-12
192112	chr15	85574280	85586294	chr15	85790769	85800492	chr15:85574280-85586294_chr15:85790769-85800492	0
192117	chr15	85616859	85625251	chr15	85754600	85789942	chr15:85616859-85625251_chr15:85754600-85789942	1.23891006442722e-05
192118	chr15	85616859	85625251	chr15	85790769	85800492	chr15:85616859-85625251_chr15:85790769-85800492	0
192121	chr15	85616859	85625251	chr15	85856852	85865452	chr15:85616859-85625251_chr15:85856852-85865452	9.30110976460341e-07
192122	chr15	85705986	85708862	chr15	85839421	85841736	chr15:85705986-85708862_chr15:85839421-85841736	0.00156604524798221
192124	chr15	85740174	85744867	chr15	85746710	85753539	chr15:85740174-85744867_chr15:85746710-85753539	0
192125	chr15	85740174	85744867	chr15	85790769	85800492	chr15:85740174-85744867_chr15:85790769-85800492	3.31143675658119e-06
192126	chr15	85740174	85744867	chr15	85853293	85856145	chr15:85740174-85744867_chr15:85853293-85856145	0.000227505505110859
192127	chr15	85740174	85744867	chr15	85856852	85865452	chr15:85740174-85744867_chr15:85856852-85865452	0.00359180467201248
192128	chr15	85746710	85753539	chr15	85754600	85789942	chr15:85746710-85753539_chr15:85754600-85789942	0
192132	chr15	85754600	85789942	chr15	85790769	85800492	chr15:85754600-85789942_chr15:85790769-85800492	0
192137	chr15	85790769	85800492	chr15	86892106	86894981	chr15:85790769-85800492_chr15:86892106-86894981	5.31474362630568e-06
192139	chr15	85856852	85865452	chr15	86209756	86221619	chr15:85856852-85865452_chr15:86209756-86221619	2.22044604925031e-15
192151	chr15	86892106	86894981	chr15	88246056	88259388	chr15:86892106-86894981_chr15:88246056-88259388	3.61270153281801e-06
192153	chr15	86915549	86920658	chr15	88246056	88259388	chr15:86915549-86920658_chr15:88246056-88259388	0
192190	chr15	88246056	88259388	chr15	88619988	88627571	chr15:88246056-88259388_chr15:88619988-88627571	0
192191	chr15	88246056	88259388	chr15	88637502	88641017	chr15:88246056-88259388_chr15:88637502-88641017	1.11022302462516e-15
192194	chr15	88246056	88259388	chr15	90087984	90104757	chr15:88246056-88259388_chr15:90087984-90104757	2.06069435149114e-06
192204	chr15	88465117	88471187	chr15	88637502	88641017	chr15:88465117-88471187_chr15:88637502-88641017	0
192215	chr15	88465117	88471187	chr15	89086636	89097484	chr15:88465117-88471187_chr15:89086636-89097484	0
192218	chr15	88465117	88471187	chr15	89320257	89339481	chr15:88465117-88471187_chr15:89320257-89339481	1.23052679157354e-11
192224	chr15	88537313	88548082	chr15	88603198	88609938	chr15:88537313-88548082_chr15:88603198-88609938	5.55111512312578e-16
192226	chr15	88537313	88548082	chr15	88637502	88641017	chr15:88537313-88548082_chr15:88637502-88641017	0
192230	chr15	88537313	88548082	chr15	88703693	88709883	chr15:88537313-88548082_chr15:88703693-88709883	5.30129570242011e-08
192237	chr15	88537313	88548082	chr15	89241747	89247390	chr15:88537313-88548082_chr15:89241747-89247390	2.16770834615687e-08
192245	chr15	88603198	88609938	chr15	88703693	88709883	chr15:88603198-88609938_chr15:88703693-88709883	6.54966801683088e-07
192250	chr15	88603198	88609938	chr15	89086636	89097484	chr15:88603198-88609938_chr15:89086636-89097484	2.22044604925031e-16
192251	chr15	88603198	88609938	chr15	89320257	89339481	chr15:88603198-88609938_chr15:89320257-89339481	2.4535928844216e-14
192255	chr15	88619988	88627571	chr15	88637502	88641017	chr15:88619988-88627571_chr15:88637502-88641017	0
192262	chr15	88619988	88627571	chr15	88890971	88915304	chr15:88619988-88627571_chr15:88890971-88915304	0
192267	chr15	88619988	88627571	chr15	89086636	89097484	chr15:88619988-88627571_chr15:89086636-89097484	0
192275	chr15	88619988	88627571	chr15	89573567	89580699	chr15:88619988-88627571_chr15:89573567-89580699	0
192281	chr15	88637502	88641017	chr15	88890971	88915304	chr15:88637502-88641017_chr15:88890971-88915304	0
192284	chr15	88637502	88641017	chr15	89086636	89097484	chr15:88637502-88641017_chr15:89086636-89097484	0
192287	chr15	88637502	88641017	chr15	89357278	89373137	chr15:88637502-88641017_chr15:89357278-89373137	1.21576180882599e-05
192308	chr15	88703693	88709883	chr15	88890971	88915304	chr15:88703693-88709883_chr15:88890971-88915304	1.37636618768866e-08
192340	chr15	88890971	88915304	chr15	89195432	89200789	chr15:88890971-88915304_chr15:89195432-89200789	0
192342	chr15	88890971	88915304	chr15	89241747	89247390	chr15:88890971-88915304_chr15:89241747-89247390	0
192344	chr15	88890971	88915304	chr15	89345057	89352262	chr15:88890971-88915304_chr15:89345057-89352262	3.29703797071756e-05
192348	chr15	88890971	88915304	chr15	89404819	89419490	chr15:88890971-88915304_chr15:89404819-89419490	2.47070000807259e-05
192351	chr15	88890971	88915304	chr15	89688740	89692298	chr15:88890971-88915304_chr15:89688740-89692298	1.04223707362294e-05
192357	chr15	89016123	89020934	chr15	89086636	89097484	chr15:89016123-89020934_chr15:89086636-89097484	0.000696611231030042
192358	chr15	89016123	89020934	chr15	89195432	89200789	chr15:89016123-89020934_chr15:89195432-89200789	6.85673740008497e-13
192359	chr15	89016123	89020934	chr15	89206329	89211275	chr15:89016123-89020934_chr15:89206329-89211275	0.000330148638953753
192360	chr15	89016123	89020934	chr15	89241747	89247390	chr15:89016123-89020934_chr15:89241747-89247390	0
192361	chr15	89016123	89020934	chr15	89320257	89339481	chr15:89016123-89020934_chr15:89320257-89339481	2.49955611764108e-12
192374	chr15	89086636	89097484	chr15	89195432	89200789	chr15:89086636-89097484_chr15:89195432-89200789	0
192375	chr15	89086636	89097484	chr15	89206329	89211275	chr15:89086636-89097484_chr15:89206329-89211275	9.69078595147721e-10
192377	chr15	89086636	89097484	chr15	89241747	89247390	chr15:89086636-89097484_chr15:89241747-89247390	0
192378	chr15	89086636	89097484	chr15	89320257	89339481	chr15:89086636-89097484_chr15:89320257-89339481	0
192379	chr15	89086636	89097484	chr15	89357278	89373137	chr15:89086636-89097484_chr15:89357278-89373137	0
192381	chr15	89086636	89097484	chr15	89394469	89404257	chr15:89086636-89097484_chr15:89394469-89404257	0
192382	chr15	89086636	89097484	chr15	89573567	89580699	chr15:89086636-89097484_chr15:89573567-89580699	2.22044604925031e-16
192384	chr15	89086636	89097484	chr15	89661164	89668062	chr15:89086636-89097484_chr15:89661164-89668062	4.06305403766183e-08
192389	chr15	89086636	89097484	chr15	90991326	90996989	chr15:89086636-89097484_chr15:90991326-90996989	1.13873643847739e-09
192398	chr15	89195432	89200789	chr15	89241747	89247390	chr15:89195432-89200789_chr15:89241747-89247390	2.43615017048171e-10
192401	chr15	89195432	89200789	chr15	89394469	89404257	chr15:89195432-89200789_chr15:89394469-89404257	2.08484563535283e-06
192402	chr15	89195432	89200789	chr15	89573567	89580699	chr15:89195432-89200789_chr15:89573567-89580699	4.08485356651056e-10
192403	chr15	89206329	89211275	chr15	89241747	89247390	chr15:89206329-89211275_chr15:89241747-89247390	0
192404	chr15	89206329	89211275	chr15	89320257	89339481	chr15:89206329-89211275_chr15:89320257-89339481	0
192415	chr15	89241747	89247390	chr15	89489512	89507157	chr15:89241747-89247390_chr15:89489512-89507157	0.000129286148318419
192416	chr15	89241747	89247390	chr15	89573567	89580699	chr15:89241747-89247390_chr15:89573567-89580699	0
192417	chr15	89241747	89247390	chr15	89637381	89656648	chr15:89241747-89247390_chr15:89637381-89656648	5.20472553944273e-13
192418	chr15	89241747	89247390	chr15	89688740	89692298	chr15:89241747-89247390_chr15:89688740-89692298	3.38865668418897e-05
192420	chr15	89241747	89247390	chr15	90190170	90193955	chr15:89241747-89247390_chr15:90190170-90193955	7.19540797400331e-06
192425	chr15	89320257	89339481	chr15	89394469	89404257	chr15:89320257-89339481_chr15:89394469-89404257	0
192428	chr15	89320257	89339481	chr15	89468329	89488341	chr15:89320257-89339481_chr15:89468329-89488341	0
192429	chr15	89320257	89339481	chr15	89489512	89507157	chr15:89320257-89339481_chr15:89489512-89507157	0
192432	chr15	89320257	89339481	chr15	89573567	89580699	chr15:89320257-89339481_chr15:89573567-89580699	0
192434	chr15	89320257	89339481	chr15	89637381	89656648	chr15:89320257-89339481_chr15:89637381-89656648	0
192435	chr15	89320257	89339481	chr15	89661164	89668062	chr15:89320257-89339481_chr15:89661164-89668062	6.78848754986916e-10
192443	chr15	89320257	89339481	chr15	90901234	90907752	chr15:89320257-89339481_chr15:90901234-90907752	1.20836674000202e-12
192444	chr15	89320257	89339481	chr15	90925477	90937511	chr15:89320257-89339481_chr15:90925477-90937511	2.04563965766624e-09
192451	chr15	89345057	89352262	chr15	89468329	89488341	chr15:89345057-89352262_chr15:89468329-89488341	5.86274876201998e-07
192454	chr15	89345057	89352262	chr15	89573567	89580699	chr15:89345057-89352262_chr15:89573567-89580699	0.000182946459598154
192455	chr15	89345057	89352262	chr15	89742637	89752385	chr15:89345057-89352262_chr15:89742637-89752385	4.36778334089727e-05
192461	chr15	89357278	89373137	chr15	89489512	89507157	chr15:89357278-89373137_chr15:89489512-89507157	2.77555756156289e-15
192462	chr15	89357278	89373137	chr15	89537079	89540023	chr15:89357278-89373137_chr15:89537079-89540023	0.000452600481842036
192467	chr15	89357278	89373137	chr15	89637381	89656648	chr15:89357278-89373137_chr15:89637381-89656648	0
192468	chr15	89357278	89373137	chr15	89661164	89668062	chr15:89357278-89373137_chr15:89661164-89668062	0
192469	chr15	89357278	89373137	chr15	89688740	89692298	chr15:89357278-89373137_chr15:89688740-89692298	0
192470	chr15	89357278	89373137	chr15	89742637	89752385	chr15:89357278-89373137_chr15:89742637-89752385	0
192478	chr15	89357278	89373137	chr15	90256713	90276351	chr15:89357278-89373137_chr15:90256713-90276351	7.89135449075218e-06
192485	chr15	89394469	89404257	chr15	89489512	89507157	chr15:89394469-89404257_chr15:89489512-89507157	4.07881683983646e-09
192488	chr15	89394469	89404257	chr15	89637381	89656648	chr15:89394469-89404257_chr15:89637381-89656648	0
192490	chr15	89394469	89404257	chr15	89742637	89752385	chr15:89394469-89404257_chr15:89742637-89752385	2.43969203950201e-07
192497	chr15	89394469	89404257	chr15	90216754	90240418	chr15:89394469-89404257_chr15:90216754-90240418	1.00075787061726e-05
192498	chr15	89394469	89404257	chr15	90901234	90907752	chr15:89394469-89404257_chr15:90901234-90907752	3.08090598744037e-06
192500	chr15	89394469	89404257	chr15	91019682	91029984	chr15:89394469-89404257_chr15:91019682-91029984	2.52802893596638e-06
192502	chr15	89404819	89419490	chr15	89573567	89580699	chr15:89404819-89419490_chr15:89573567-89580699	5.31720929508595e-08
192504	chr15	89429507	89433821	chr15	89573567	89580699	chr15:89429507-89433821_chr15:89573567-89580699	6.66133814775094e-16
192523	chr15	89573567	89580699	chr15	89637381	89656648	chr15:89573567-89580699_chr15:89637381-89656648	1.75981451633334e-11
192524	chr15	89573567	89580699	chr15	89688740	89692298	chr15:89573567-89580699_chr15:89688740-89692298	0
192527	chr15	89573567	89580699	chr15	89891761	89896995	chr15:89573567-89580699_chr15:89891761-89896995	0
192531	chr15	89573567	89580699	chr15	90087984	90104757	chr15:89573567-89580699_chr15:90087984-90104757	1.61648472385423e-13
192534	chr15	89573567	89580699	chr15	90183268	90188617	chr15:89573567-89580699_chr15:90183268-90188617	6.26165785888588e-14
192535	chr15	89573567	89580699	chr15	90194861	90204879	chr15:89573567-89580699_chr15:90194861-90204879	5.56831247777723e-11
192538	chr15	89573567	89580699	chr15	90256713	90276351	chr15:89573567-89580699_chr15:90256713-90276351	3.17575965524952e-11
192541	chr15	89573567	89580699	chr15	90901234	90907752	chr15:89573567-89580699_chr15:90901234-90907752	3.77144848684452e-09
192546	chr15	89637381	89656648	chr15	89661164	89668062	chr15:89637381-89656648_chr15:89661164-89668062	0
192547	chr15	89637381	89656648	chr15	89688740	89692298	chr15:89637381-89656648_chr15:89688740-89692298	0
192548	chr15	89637381	89656648	chr15	89742637	89752385	chr15:89637381-89656648_chr15:89742637-89752385	0
192554	chr15	89637381	89656648	chr15	89902771	89914087	chr15:89637381-89656648_chr15:89902771-89914087	0
192559	chr15	89637381	89656648	chr15	90247489	90254918	chr15:89637381-89656648_chr15:90247489-90254918	3.43663220103707e-08
192560	chr15	89637381	89656648	chr15	90256713	90276351	chr15:89637381-89656648_chr15:90256713-90276351	0
192565	chr15	89637381	89656648	chr15	90901234	90907752	chr15:89637381-89656648_chr15:90901234-90907752	1.55431223447522e-15
192569	chr15	89661164	89668062	chr15	89891761	89896995	chr15:89661164-89668062_chr15:89891761-89896995	0.000171126382273679
192575	chr15	89661164	89668062	chr15	90925477	90937511	chr15:89661164-89668062_chr15:90925477-90937511	4.11539794653581e-06
192579	chr15	89688740	89692298	chr15	89891761	89896995	chr15:89688740-89692298_chr15:89891761-89896995	0
192580	chr15	89688740	89692298	chr15	89902771	89914087	chr15:89688740-89692298_chr15:89902771-89914087	2.94491098173921e-11
192584	chr15	89688740	89692298	chr15	90183268	90188617	chr15:89688740-89692298_chr15:90183268-90188617	0
192587	chr15	89688740	89692298	chr15	90247489	90254918	chr15:89688740-89692298_chr15:90247489-90254918	9.76996261670138e-14
192598	chr15	89742637	89752385	chr15	89891761	89896995	chr15:89742637-89752385_chr15:89891761-89896995	0
192601	chr15	89742637	89752385	chr15	89998563	90006860	chr15:89742637-89752385_chr15:89998563-90006860	2.62012633811537e-14
192604	chr15	89742637	89752385	chr15	90087984	90104757	chr15:89742637-89752385_chr15:90087984-90104757	0
192608	chr15	89742637	89752385	chr15	90194861	90204879	chr15:89742637-89752385_chr15:90194861-90204879	0
192615	chr15	89742637	89752385	chr15	90991326	90996989	chr15:89742637-89752385_chr15:90991326-90996989	4.1528704919358e-09
192629	chr15	89797481	89816621	chr15	89902771	89914087	chr15:89797481-89816621_chr15:89902771-89914087	0.000134606532768977
192635	chr15	89797481	89816621	chr15	90256713	90276351	chr15:89797481-89816621_chr15:90256713-90276351	3.07981062727114e-05
192652	chr15	89891761	89896995	chr15	90087984	90104757	chr15:89891761-89896995_chr15:90087984-90104757	0
192653	chr15	89891761	89896995	chr15	90153887	90168961	chr15:89891761-89896995_chr15:90153887-90168961	6.50490772358125e-12
192657	chr15	89891761	89896995	chr15	90256713	90276351	chr15:89891761-89896995_chr15:90256713-90276351	0
192658	chr15	89891761	89896995	chr15	90348450	90353863	chr15:89891761-89896995_chr15:90348450-90353863	3.1334651818149e-05
192659	chr15	89891761	89896995	chr15	90925477	90937511	chr15:89891761-89896995_chr15:90925477-90937511	4.32986979603811e-15
192660	chr15	89891761	89896995	chr15	91019682	91029984	chr15:89891761-89896995_chr15:91019682-91029984	5.29424382111898e-09
192664	chr15	89902771	89914087	chr15	90010147	90013925	chr15:89902771-89914087_chr15:90010147-90013925	0.00115933645097011
192668	chr15	89902771	89914087	chr15	90087984	90104757	chr15:89902771-89914087_chr15:90087984-90104757	0
192673	chr15	89902771	89914087	chr15	90183268	90188617	chr15:89902771-89914087_chr15:90183268-90188617	0
192675	chr15	89902771	89914087	chr15	90216754	90240418	chr15:89902771-89914087_chr15:90216754-90240418	4.21884749357559e-15
192678	chr15	89902771	89914087	chr15	90348450	90353863	chr15:89902771-89914087_chr15:90348450-90353863	3.36045089182058e-05
192681	chr15	89902771	89914087	chr15	90861530	90885667	chr15:89902771-89914087_chr15:90861530-90885667	7.79931674799172e-12
192682	chr15	89902771	89914087	chr15	90901234	90907752	chr15:89902771-89914087_chr15:90901234-90907752	7.84554543553639e-09
192684	chr15	89902771	89914087	chr15	90991326	90996989	chr15:89902771-89914087_chr15:90991326-90996989	4.92583751565689e-12
192695	chr15	89998563	90006860	chr15	90087984	90104757	chr15:89998563-90006860_chr15:90087984-90104757	0
192700	chr15	89998563	90006860	chr15	90247489	90254918	chr15:89998563-90006860_chr15:90247489-90254918	0.000138164955528541
192704	chr15	89998563	90006860	chr15	90398916	90404471	chr15:89998563-90006860_chr15:90398916-90404471	4.23128201134659e-05
192723	chr15	90087984	90104757	chr15	90256713	90276351	chr15:90087984-90104757_chr15:90256713-90276351	0
192724	chr15	90087984	90104757	chr15	90348450	90353863	chr15:90087984-90104757_chr15:90348450-90353863	0
192726	chr15	90087984	90104757	chr15	90523250	90532995	chr15:90087984-90104757_chr15:90523250-90532995	1.01441342104103e-07
192732	chr15	90087984	90104757	chr15	90925477	90937511	chr15:90087984-90104757_chr15:90925477-90937511	0
192733	chr15	90087984	90104757	chr15	90991326	90996989	chr15:90087984-90104757_chr15:90991326-90996989	0
192741	chr15	90153887	90168961	chr15	90171430	90176992	chr15:90153887-90168961_chr15:90171430-90176992	1.62225119033632e-05
192742	chr15	90153887	90168961	chr15	90183268	90188617	chr15:90153887-90168961_chr15:90183268-90188617	6.9082846110291e-09
192743	chr15	90153887	90168961	chr15	90194861	90204879	chr15:90153887-90168961_chr15:90194861-90204879	0
192744	chr15	90153887	90168961	chr15	90216754	90240418	chr15:90153887-90168961_chr15:90216754-90240418	0
192745	chr15	90153887	90168961	chr15	90256713	90276351	chr15:90153887-90168961_chr15:90256713-90276351	0
192748	chr15	90153887	90168961	chr15	90523250	90532995	chr15:90153887-90168961_chr15:90523250-90532995	9.14046616173891e-13
192749	chr15	90153887	90168961	chr15	90748634	90752716	chr15:90153887-90168961_chr15:90748634-90752716	1.88956666722362e-05
192751	chr15	90153887	90168961	chr15	90901234	90907752	chr15:90153887-90168961_chr15:90901234-90907752	1.18427999420412e-05
192753	chr15	90171430	90176992	chr15	90183268	90188617	chr15:90171430-90176992_chr15:90183268-90188617	0.000408795579585952
192756	chr15	90171430	90176992	chr15	90861530	90885667	chr15:90171430-90176992_chr15:90861530-90885667	1.29271523802155e-05
192757	chr15	90171430	90176992	chr15	90925477	90937511	chr15:90171430-90176992_chr15:90925477-90937511	1.81908188512381e-08
192759	chr15	90183268	90188617	chr15	90194861	90204879	chr15:90183268-90188617_chr15:90194861-90204879	0
192760	chr15	90183268	90188617	chr15	90216754	90240418	chr15:90183268-90188617_chr15:90216754-90240418	3.77475828372553e-15
192761	chr15	90183268	90188617	chr15	90256713	90276351	chr15:90183268-90188617_chr15:90256713-90276351	1.68554725732406e-10
192765	chr15	90183268	90188617	chr15	90412844	90422334	chr15:90183268-90188617_chr15:90412844-90422334	1.02493053000252e-06
192768	chr15	90183268	90188617	chr15	90663152	90666825	chr15:90183268-90188617_chr15:90663152-90666825	7.20550697996813e-08
192772	chr15	90183268	90188617	chr15	90925477	90937511	chr15:90183268-90188617_chr15:90925477-90937511	0
192775	chr15	90194861	90204879	chr15	90216754	90240418	chr15:90194861-90204879_chr15:90216754-90240418	0
192778	chr15	90194861	90204879	chr15	90398916	90404471	chr15:90194861-90204879_chr15:90398916-90404471	1.18917589109202e-08
192782	chr15	90194861	90204879	chr15	90556501	90561930	chr15:90194861-90204879_chr15:90556501-90561930	5.81670516390798e-05
192783	chr15	90194861	90204879	chr15	90715139	90720481	chr15:90194861-90204879_chr15:90715139-90720481	1.03398289930112e-10
192786	chr15	90194861	90204879	chr15	90925477	90937511	chr15:90194861-90204879_chr15:90925477-90937511	0
192788	chr15	90194861	90204879	chr15	90991326	90996989	chr15:90194861-90204879_chr15:90991326-90996989	1.02343060526255e-05
192789	chr15	90194861	90204879	chr15	91019682	91029984	chr15:90194861-90204879_chr15:91019682-91029984	1.38121145631942e-08
192793	chr15	90216754	90240418	chr15	90383497	90396877	chr15:90216754-90240418_chr15:90383497-90396877	0
192797	chr15	90216754	90240418	chr15	90715139	90720481	chr15:90216754-90240418_chr15:90715139-90720481	0
192798	chr15	90216754	90240418	chr15	90748634	90752716	chr15:90216754-90240418_chr15:90748634-90752716	2.4598638388218e-05
192802	chr15	90216754	90240418	chr15	90925477	90937511	chr15:90216754-90240418_chr15:90925477-90937511	0
192804	chr15	90216754	90240418	chr15	90986532	90990803	chr15:90216754-90240418_chr15:90986532-90990803	1.93206994847372e-08
192808	chr15	90247489	90254918	chr15	90383497	90396877	chr15:90247489-90254918_chr15:90383497-90396877	2.07726955596677e-05
192815	chr15	90247489	90254918	chr15	90715139	90720481	chr15:90247489-90254918_chr15:90715139-90720481	2.38697950294409e-13
192816	chr15	90247489	90254918	chr15	90748634	90752716	chr15:90247489-90254918_chr15:90748634-90752716	2.64397906050151e-05
192819	chr15	90247489	90254918	chr15	91019682	91029984	chr15:90247489-90254918_chr15:91019682-91029984	1.06117727489696e-05
192820	chr15	90256713	90276351	chr15	90383497	90396877	chr15:90256713-90276351_chr15:90383497-90396877	0
192822	chr15	90256713	90276351	chr15	90405676	90411597	chr15:90256713-90276351_chr15:90405676-90411597	2.04690316252254e-07
192826	chr15	90256713	90276351	chr15	90523250	90532995	chr15:90256713-90276351_chr15:90523250-90532995	0
192828	chr15	90256713	90276351	chr15	90556501	90561930	chr15:90256713-90276351_chr15:90556501-90561930	0
192833	chr15	90256713	90276351	chr15	90663152	90666825	chr15:90256713-90276351_chr15:90663152-90666825	0
192836	chr15	90256713	90276351	chr15	90748634	90752716	chr15:90256713-90276351_chr15:90748634-90752716	6.92785167011323e-08
192840	chr15	90256713	90276351	chr15	90901234	90907752	chr15:90256713-90276351_chr15:90901234-90907752	0
192841	chr15	90256713	90276351	chr15	90925477	90937511	chr15:90256713-90276351_chr15:90925477-90937511	0
192842	chr15	90256713	90276351	chr15	90951111	90963437	chr15:90256713-90276351_chr15:90951111-90963437	2.99760216648792e-14
192844	chr15	90256713	90276351	chr15	90991326	90996989	chr15:90256713-90276351_chr15:90991326-90996989	0
192853	chr15	90321747	90324294	chr15	90901234	90907752	chr15:90321747-90324294_chr15:90901234-90907752	1.96001722938544e-05
192854	chr15	90321747	90324294	chr15	90925477	90937511	chr15:90321747-90324294_chr15:90925477-90937511	5.62729862707556e-11
192859	chr15	90348450	90353863	chr15	90412844	90422334	chr15:90348450-90353863_chr15:90412844-90422334	0.000753882217840229
192862	chr15	90348450	90353863	chr15	90523250	90532995	chr15:90348450-90353863_chr15:90523250-90532995	0
192863	chr15	90348450	90353863	chr15	90556501	90561930	chr15:90348450-90353863_chr15:90556501-90561930	0.000242243092101191
192868	chr15	90348450	90353863	chr15	90901234	90907752	chr15:90348450-90353863_chr15:90901234-90907752	0
192870	chr15	90348450	90353863	chr15	90991326	90996989	chr15:90348450-90353863_chr15:90991326-90996989	0
192875	chr15	90383497	90396877	chr15	90412844	90422334	chr15:90383497-90396877_chr15:90412844-90422334	0
192877	chr15	90383497	90396877	chr15	90523250	90532995	chr15:90383497-90396877_chr15:90523250-90532995	0
192878	chr15	90383497	90396877	chr15	90556501	90561930	chr15:90383497-90396877_chr15:90556501-90561930	0
192881	chr15	90383497	90396877	chr15	90715139	90720481	chr15:90383497-90396877_chr15:90715139-90720481	0
192882	chr15	90383497	90396877	chr15	90837762	90848151	chr15:90383497-90396877_chr15:90837762-90848151	9.12774270611649e-08
192885	chr15	90383497	90396877	chr15	90925477	90937511	chr15:90383497-90396877_chr15:90925477-90937511	0
192888	chr15	90398916	90404471	chr15	90412844	90422334	chr15:90398916-90404471_chr15:90412844-90422334	0
192891	chr15	90398916	90404471	chr15	90748634	90752716	chr15:90398916-90404471_chr15:90748634-90752716	5.83010948912444e-05
192896	chr15	90398916	90404471	chr15	91019682	91029984	chr15:90398916-90404471_chr15:91019682-91029984	4.44979608715812e-11
192897	chr15	90412844	90422334	chr15	90523250	90532995	chr15:90412844-90422334_chr15:90523250-90532995	1.77635683940025e-14
192899	chr15	90412844	90422334	chr15	90951111	90963437	chr15:90412844-90422334_chr15:90951111-90963437	2.18881316336184e-05
192904	chr15	90523250	90532995	chr15	90556501	90561930	chr15:90523250-90532995_chr15:90556501-90561930	0
192907	chr15	90523250	90532995	chr15	90715139	90720481	chr15:90523250-90532995_chr15:90715139-90720481	0
192919	chr15	90556501	90561930	chr15	90715139	90720481	chr15:90556501-90561930_chr15:90715139-90720481	0
192921	chr15	90556501	90561930	chr15	90861530	90885667	chr15:90556501-90561930_chr15:90861530-90885667	0
192922	chr15	90556501	90561930	chr15	90901234	90907752	chr15:90556501-90561930_chr15:90901234-90907752	0
192923	chr15	90556501	90561930	chr15	90925477	90937511	chr15:90556501-90561930_chr15:90925477-90937511	0
192941	chr15	90663152	90666825	chr15	90715139	90720481	chr15:90663152-90666825_chr15:90715139-90720481	4.70999609278877e-05
192944	chr15	90663152	90666825	chr15	90901234	90907752	chr15:90663152-90666825_chr15:90901234-90907752	0
192957	chr15	90715139	90720481	chr15	90748634	90752716	chr15:90715139-90720481_chr15:90748634-90752716	0
192959	chr15	90715139	90720481	chr15	90837762	90848151	chr15:90715139-90720481_chr15:90837762-90848151	0.00246027910869118
192961	chr15	90715139	90720481	chr15	90901234	90907752	chr15:90715139-90720481_chr15:90901234-90907752	0
192964	chr15	90715139	90720481	chr15	90991326	90996989	chr15:90715139-90720481_chr15:90991326-90996989	0
192965	chr15	90715139	90720481	chr15	91019682	91029984	chr15:90715139-90720481_chr15:91019682-91029984	0
192968	chr15	90748634	90752716	chr15	90861530	90885667	chr15:90748634-90752716_chr15:90861530-90885667	0
192969	chr15	90748634	90752716	chr15	90901234	90907752	chr15:90748634-90752716_chr15:90901234-90907752	0
192970	chr15	90748634	90752716	chr15	90925477	90937511	chr15:90748634-90752716_chr15:90925477-90937511	0
192972	chr15	90748634	90752716	chr15	90991326	90996989	chr15:90748634-90752716_chr15:90991326-90996989	3.5527136788005e-14
192973	chr15	90748634	90752716	chr15	91019682	91029984	chr15:90748634-90752716_chr15:91019682-91029984	1.87588722333487e-09
192979	chr15	90837762	90848151	chr15	90861530	90885667	chr15:90837762-90848151_chr15:90861530-90885667	1.90073099481936e-08
192980	chr15	90837762	90848151	chr15	90991326	90996989	chr15:90837762-90848151_chr15:90991326-90996989	1.10458691344739e-05
192984	chr15	90861530	90885667	chr15	90991326	90996989	chr15:90861530-90885667_chr15:90991326-90996989	0
192987	chr15	90861530	90885667	chr15	91096783	91102397	chr15:90861530-90885667_chr15:91096783-91102397	6.67244037799719e-14
192991	chr15	90861530	90885667	chr15	92391540	92397434	chr15:90861530-90885667_chr15:92391540-92397434	2.22202667377047e-09
192994	chr15	90901234	90907752	chr15	90991326	90996989	chr15:90901234-90907752_chr15:90991326-90996989	0
192995	chr15	90901234	90907752	chr15	91019682	91029984	chr15:90901234-90907752_chr15:91019682-91029984	0
